42,0.0030410289764404297
42,0.0031282901763916016
42,0.003081798553466797
5,0.01947951316833496
42,0.0026404857635498047
42,0.0030870437622070312
42,0.003087759017944336
5,0.020073890686035156
42,0.0024895668029785156
42,0.0030066967010498047
42,0.003242969512939453
5,0.019279956817626953
42,0.0024580955505371094
42,0.0030465126037597656
42,0.003228902816772461
5,0.028801679611206055
42,0.002419710159301758
42,0.003290891647338867
42,0.003361225128173828
5,0.0193023681640625
42,0.0024764537811279297
42,0.003113269805908203
42,0.0032799243927001953
5,0.01832437515258789
42,0.0025348663330078125
42,0.0031065940856933594
42,0.003090381622314453
5,0.02044057846069336
42,0.0025365352630615234
42,0.0031354427337646484
42,0.003251791000366211
5,0.018347740173339844
42,0.0026674270629882812
42,0.0030260086059570312
42,0.0031397342681884766
5,0.018223047256469727
42,0.0026683807373046875
42,0.0030455589294433594
42,0.003075122833251953
5,0.020241975784301758
42,0.0026497840881347656
42,0.0030193328857421875
42,0.003091573715209961
5,0.018391132354736328
42,0.002510547637939453
42,0.003513336181640625
42,0.003113985061645508
5,0.020157575607299805
42,0.002511262893676758
42,0.0032291412353515625
42,0.003067493438720703
5,0.018184423446655273
42,0.002432107925415039
42,0.003046751022338867
42,0.003319263458251953
5,0.019716739654541016
42,0.0024476051330566406
42,0.0029821395874023438
42,0.0032761096954345703
5,0.019254446029663086
42,0.0024344921112060547
42,0.0031659603118896484
42,0.003091096878051758
5,0.0180966854095459
42,0.0024712085723876953
42,0.0031003952026367188
42,0.003131866455078125
5,0.01834893226623535
42,0.0024967193603515625
42,0.0030870437622070312
42,0.0031168460845947266
5,0.019557714462280273
42,0.002469778060913086
42,0.0033516883850097656
42,0.0031363964080810547
5,0.019808053970336914
42,0.0025746822357177734
42,0.003068208694458008
42,0.0031054019927978516
5,0.02028679847717285
42,0.0027244091033935547
42,0.0031003952026367188
42,0.003026723861694336
5,0.019456148147583008
42,0.002382993698120117
42,0.0030393600463867188
42,0.0030531883239746094
5,0.01940441131591797
42,0.002379179000854492
42,0.0029790401458740234
42,0.0030488967895507812
5,0.018056154251098633
42,0.0023801326751708984
42,0.003065824508666992
42,0.003137350082397461
5,0.01797175407409668
42,0.002502918243408203
42,0.003168821334838867
42,0.0031609535217285156
5,0.01839137077331543
42,0.002546548843383789
42,0.003223896026611328
42,0.003068685531616211
5,0.02032923698425293
42,0.0024755001068115234
42,0.0032930374145507812
42,0.003201723098754883
5,0.019809961318969727
42,0.0025005340576171875
42,0.0030050277709960938
42,0.003200531005859375
5,0.018143653869628906
42,0.0023851394653320312
42,0.003321409225463867
42,0.003074169158935547
5,0.018323659896850586
42,0.0024566650390625
42,0.003006458282470703
42,0.003279447555541992
5,0.01977825164794922
42,0.0025844573974609375
42,0.003044605255126953
42,0.003017425537109375
5,0.018094778060913086
42,0.0026841163635253906
42,0.0030274391174316406
42,0.003040313720703125
5,0.01816868782043457
42,0.0027320384979248047
42,0.002955198287963867
42,0.0031986236572265625
5,0.018033981323242188
42,0.002382040023803711
42,0.002950429916381836
42,0.0032422542572021484
5,0.01939535140991211
42,0.0023725032806396484
42,0.0030024051666259766
42,0.0030210018157958984
5,0.018162965774536133
42,0.0025441646575927734
42,0.002958059310913086
42,0.003072023391723633
5,0.01804375648498535
42,0.0026395320892333984
42,0.0031194686889648438
42,0.0031087398529052734
5,0.018428564071655273
42,0.002562284469604492
42,0.003050088882446289
42,0.003116130828857422
5,0.018250465393066406
42,0.002559661865234375
42,0.0030210018157958984
42,0.003083467483520508
5,0.01958632469177246
42,0.0026552677154541016
42,0.003071308135986328
42,0.003325223922729492
5,0.02013540267944336
42,0.002667665481567383
42,0.0031065940856933594
42,0.003318309783935547
5,0.01844000816345215
42,0.002521038055419922
42,0.003081798553466797
42,0.0032002925872802734
5,0.0201873779296875
42,0.002416849136352539
42,0.0029599666595458984
42,0.003205537796020508
5,0.01800537109375
42,0.0024559497833251953
42,0.0029871463775634766
42,0.003025531768798828
5,0.01901531219482422
42,0.002459287643432617
42,0.003028392791748047
42,0.0030851364135742188
5,0.01998281478881836
42,0.002391338348388672
42,0.002986431121826172
42,0.0030965805053710938
5,0.017963886260986328
42,0.002507925033569336
42,0.002954244613647461
42,0.0033562183380126953
5,0.02002549171447754
42,0.002584695816040039
42,0.003166675567626953
42,0.003023386001586914
5,0.019618988037109375
42,0.0025119781494140625
42,0.0032281875610351562
42,0.003190755844116211
5,0.018125534057617188
42,0.0024662017822265625
42,0.0029990673065185547
42,0.0030791759490966797
5,0.017978906631469727
42,0.002417325973510742
42,0.003184080123901367
42,0.003025054931640625
5,0.01958465576171875
42,0.0024933815002441406
42,0.0032503604888916016
42,0.0030298233032226562
5,0.019771814346313477
42,0.0024492740631103516
42,0.0029931068420410156
42,0.003276824951171875
5,0.01927804946899414
42,0.0023651123046875
42,0.003202199935913086
42,0.00301361083984375
5,0.019750356674194336
42,0.002368927001953125
42,0.003065347671508789
42,0.0030984878540039062
5,0.020095109939575195
42,0.0025224685668945312
42,0.0032634735107421875
42,0.0031249523162841797
5,0.01969623565673828
42,0.0026874542236328125
42,0.003030061721801758
42,0.0031659603118896484
5,0.020448684692382812
42,0.002479076385498047
42,0.003050088882446289
42,0.0030841827392578125
5,0.019243240356445312
42,0.002543210983276367
42,0.003020763397216797
42,0.003090381622314453
5,0.01959371566772461
42,0.0028738975524902344
42,0.002988100051879883
42,0.003187417984008789
5,0.020418643951416016
42,0.0024793148040771484
42,0.002968311309814453
42,0.003062725067138672
5,0.019958972930908203
42,0.002466917037963867
42,0.0030965805053710938
42,0.0032100677490234375
5,0.020140886306762695
42,0.002383708953857422
42,0.003054380416870117
42,0.0032529830932617188
5,0.01809239387512207
42,0.0024907588958740234
42,0.003008604049682617
42,0.0032587051391601562
5,0.019160032272338867
42,0.0024847984313964844
42,0.0029854774475097656
42,0.003139972686767578
5,0.01804971694946289
42,0.0024623870849609375
42,0.0030698776245117188
42,0.0030100345611572266
5,0.017966508865356445
42,0.0024306774139404297
42,0.0030639171600341797
42,0.0031020641326904297
5,0.018102645874023438
42,0.002364635467529297
42,0.0030431747436523438
42,0.003175973892211914
5,0.019933462142944336
42,0.002614736557006836
42,0.003216981887817383
42,0.003157377243041992
5,0.01972675323486328
42,0.002669811248779297
42,0.0030727386474609375
42,0.003294706344604492
5,0.02061748504638672
42,0.002454042434692383
